ST_ABBREV,CNTY_NAME,ACSTOTPOP,ACSTOTHH,MINORPOP,LOWINCOME,UNEMPLOYED,LESSHS,PM25,OZONE,DSLPM,CANCER,RESP,PTRAF,PNPL,PRMP,PTSDF,UST,PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT
GA,Tattnall,25392.0,8345.0,10938.0,8013.0,507.0,4072.0,8.037160600130463,33.7714549642079,0.08064408347115096,30.0,0.4,54.745932078128554,0.010172685760622666,0.04732866339100167,0.05281481121891543,1.31976108285138,0.00010392802421437501,59303310.0952381,926067.2380952381,0.0,0.0
GA,Taylor,8126.0,3623.0,3455.0,3988.0,158.0,1237.0,8.590931624266146,36.6349963585434,0.101332420657778,30.0,0.4714285714285714,53.577632911015534,0.034435822893293284,0.032864741826766145,0.042558391809452575,0.16265880673901742,0.022621194468343334,139373298.57142857,1114505.5714285714,0.0,0.0
GA,Telfair,15871.0,4481.0,8094.0,6791.0,75.0,3353.0,8.038263237858034,34.20490237670825,0.072508022113016,30.0,0.5,76.76489448732869,0.01193957591649118,0.3643144973010121,0.03448811002777236,1.2368881250170511,0.0017825751184164002,102965553.9090909,1577854.4545454546,0.0,0.0
GA,Terrell,8654.0,3355.0,5563.0,4463.0,271.0,1398.0,8.26268975342466,34.91014320261438,0.0819522849481729,37.0,0.6399999999999999,134.99888649161352,0.0345911022538307,0.2769840767930431,0.0345911022538307,1.7159259784447525,9.226586766666666e-08,86969579.1,495132.5,0.0,0.0
GA,Thomas,44545.0,17750.0,18906.0,16720.0,1314.0,4243.0,8.419522458728487,33.71685441595441,0.10392934305463147,42.82051282051282,0.7897435897435897,192.39879969284198,0.023087638100130512,0.6723508642932547,0.20354194129600384,1.8444839937236712,0.0009805292500888946,36169041.179487176,503735.76923076925,0.0,0.02564102564102564
GA,Tift,40590.0,14868.0,18227.0,17946.0,527.0,4360.0,8.082550515713134,34.75506943483276,0.16771629241307215,30.0,0.43529411764705883,318.9034926719957,0.2953614635964196,0.5747942766211829,0.6703201326992003,2.891063423577754,5.169086862318181e-06,19873590.79411765,601721.2941176471,0.029411764705882353,0.058823529411764705
GA,Toombs,26947.0,9792.0,10833.0,13209.0,811.0,2886.0,8.111433292744799,34.047110336480266,0.09475683831232375,30.0,0.4,156.56709434710132,0.008243325019024297,0.2262467599043583,0.17626145232873267,2.3230607469826343,0.0023688359081160387,34918106.18518519,669485.8518518518,0.0,0.037037037037037035
GA,Towns,11815.0,5006.0,743.0,3298.0,194.0,722.0,6.823732483188044,36.41702002376707,0.06894369399567209,23.636363636363637,0.3,66.98119661439377,0.011617197860532181,0.036300885882020455,0.04709949044559472,0.6663050656697594,1.0385546525e-07,39197621.81818182,1250768.0,0.0,0.0
GA,Treutlen,6787.0,2395.0,2103.0,3091.0,236.0,1069.0,8.169166027397258,34.81843473389354,0.08622596514655087,30.0,0.4714285714285714,17.98279377240313,0.010318637090356285,0.20121781834167027,0.04065568729168772,1.1859066941145608,3.1216310767499998e-06,73789156.42857143,1115844.0,0.0,0.0
GA,Troup,70095.0,24982.0,30988.0,27478.0,1875.0,6847.0,8.835034030894782,37.30432170769017,0.1823412706766597,38.51063829787234,0.5,208.68303266299617,0.010148342636594936,0.31195734352811383,0.2652738896573351,2.6030357390625034,0.002579870229808909,22814430.14893617,1760803.2127659575,0.0,0.06382978723404255
GA,Turner,7920.0,3208.0,3695.0,3815.0,246.0,1159.0,8.0487998782344,35.122837109658676,0.11334614144418843,30.0,0.4555555555555555,51.72225403817434,0.031007559788885777,0.037861238850665446,0.047366623374800555,0.7981637861186716,1.782155436175e-05,82136417.55555555,1313121.4444444445,0.0,0.0
GA,Twiggs,8195.0,3080.0,3696.0,3482.0,126.0,1277.0,8.633038660578386,37.318719099491645,0.11539113442401157,35.55555555555556,0.5,16.577832366548904,0.06265684128515654,0.07064457025018021,0.09261245558070501,0.15613342349824721,0.0017156749666191668,103386454.77777778,971137.4444444445,0.0,0.0
GA,Union,23999.0,10231.0,1516.0,9089.0,433.0,2053.0,7.106371881759191,36.87689511523905,0.07521504687427268,21.05263157894737,0.3,34.2707992266953,0.009449877851745316,0.03049841919310247,0.04194532882682374,0.4355756405921679,1.246687329e-06,43905121.94736842,951723.7894736842,0.0,0.0
GA,Upson,26329.0,10399.0,8672.0,11223.0,493.0,3176.0,8.842224357469012,37.57911864301274,0.1174107300794948,36.666666666666664,0.5,129.86980951195147,0.01774049447314205,0.7131724802524563,0.030832815449560666,3.0741968147303904,0.0008434044037054737,39894041.71428572,504067.0,0.0,0.0
GA,Walker,69398.0,26306.0,6522.0,26351.0,2217.0,8214.0,8.820181850516704,41.15233007682606,0.18427035008262543,32.280701754385966,0.4228070175438597,170.90395353325377,0.10555883518153261,0.25469524035934205,0.1831623816378694,1.1199535009434165,0.00040116688797676926,20283249.157894738,29345.19298245614,0.017543859649122806,0.0
GA,Walton,93284.0,32094.0,24446.0,26828.0,2190.0,7980.0,9.163414631190726,40.25655505279035,0.219392532154794,38.65384615384615,0.4,135.2028381218221,0.017550190583089924,0.2601179305663043,0.17311547890393236,1.1477843757251558,0.0005476490185479354,16278103.326923076,158353.59615384616,0.0,0.038461538461538464
GA,Ware,35745.0,13657.0,13315.0,16070.0,584.0,4525.0,7.66719605645496,32.72757645078234,0.15088629840995393,30.0,0.4,268.4921025321507,0.012479989490594576,1.1081660454430873,0.32109502452936395,3.0456525228566926,0.00232704546917505,70576558.93939394,686347.8181818182,0.0,0.09090909090909091
GA,Warren,5259.0,2261.0,3274.0,2605.0,82.0,972.0,8.802848356164384,36.68612320261435,0.0965311815132595,30.0,0.5,2.1062579200734417,0.017280033616731666,0.056396600458339004,0.2870908190261165,0.24260483560268684,6.576896357e-06,122747268.0,1005746.3333333334,0.0,0.16666666666666666
GA,Washington,20316.0,7719.0,11738.0,9399.0,393.0,2266.0,8.627805530821915,36.004541625816984,0.09659245357699832,36.875,0.48125,133.51839044125498,0.012669598560442188,0.5142827860565433,0.24881619724112514,1.2579371350740043,0.010767953657886933,109835872.4375,943688.8125,0.0,0.125
GA,Wayne,29959.0,10479.0,8661.0,12407.0,643.0,3114.0,7.793317030136986,33.3850969150327,0.11081373319546613,30.0,0.41600000000000004,140.15503355970742,0.01846084621039672,0.5096033577254233,0.026338101554819398,1.817905070932158,4.53905158786e-05,66491482.8,710725.96,0.0,0.0
GA,Webster,2587.0,1115.0,1215.0,1222.0,63.0,378.0,8.35236356164384,35.4073977124183,0.068034158248692,30.0,0.5,10.98668803151137,0.016792893724275497,0.039532369492194,0.021520287161331,0.0337386367964455,,271505044.5,1169422.0,0.0,0.0
GA,Wheeler,7897.0,1774.0,3489.0,4219.0,217.0,1076.0,8.095587671232876,34.2856454248366,0.070650952543986,30.0,0.5,25.10870460611058,0.010613167934876667,0.052872592269801004,0.0328305248559675,0.09305359028420467,3.428729275266667e-05,127552397.16666667,2062838.6666666667,0.0,0.0
GA,White,29962.0,11727.0,2311.0,9484.0,491.0,3313.0,7.480358996395097,36.88374561403511,0.10029186606304522,28.94736842105263,0.3,39.860927850520014,0.010165949512703894,0.055592823250321895,0.18541554058545984,0.586043846727701,0.0004117478054914545,32817085.94736842,206171.47368421053,0.0,0.05263157894736842
GA,Whitfield,104122.0,36412.0,43678.0,45213.0,2998.0,19254.0,8.8444913858744,40.68967181903064,0.2869285625256817,30.77922077922078,0.42857142857142855,280.3149117009353,0.02716864624026056,0.9573722436857004,0.3445837293198436,1.5994487340539918,0.030070712904287086,9769463.155844156,20506.896103896102,0.0,0.05194805194805195
GA,Wilcox,8701.0,2542.0,3584.0,3214.0,171.0,1046.0,8.091673776908022,34.98426339869281,0.08185606170206758,30.0,0.42857142857142855,35.64856147866981,0.016808389021247285,0.22388312751594414,0.04265712275494986,0.2672514300614791,0.015253519869253749,139789339.7142857,1592518.2857142857,0.0,0.0
GA,Wilkes,9797.0,4115.0,4778.0,4379.0,90.0,1321.0,8.578176463262762,36.71174212715388,0.09435230221352381,30.0,0.4636363636363636,13.007612466987267,0.023256459940792184,0.18334052746732893,0.02696131078386782,0.4734247128716644,2.6773573710000005e-06,110545583.81818181,1081538.8181818181,0.0,0.0
GA,Wilkinson,8945.0,3301.0,3877.0,3985.0,264.0,862.0,8.741785449010655,36.8430248366013,0.1050871391672729,33.333333333333336,0.43333333333333335,22.67316042481693,0.026952310404436113,0.04568419293615267,0.042342140225955886,0.2501960588854406,0.0005936272313595,129273319.55555555,787200.0,0.0,0.0
GA,Worth,20346.0,7982.0,6695.0,7430.0,602.0,2131.0,8.12154082191781,34.982419915417175,0.08290120479881617,32.94117647058823,0.5294117647058824,147.18868634390466,0.05855792640341147,0.057549537055442766,0.06023428469851848,0.5842547730119628,0.00011972635455425,86949276.0,615982.3529411765,0.0,0.0
GU,Guam,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
HI,Hawaii,201350.0,71747.0,141256.0,62262.0,6060.0,10232.0,,,0.027261039669182446,10.0,0.1,481.603682667625,0.0027171746231960748,0.20065811764159786,0.46449702290243616,0.6219584676035337,0.022544731631400833,70977111.38095239,18635867.755102042,0.0,0.07482993197278912
HI,Honolulu,979682.0,316928.0,803926.0,186065.0,20248.0,51542.0,,,0.16069576311383485,10.858257477243173,0.1317295188556567,5512.662391420931,0.12848889800315258,0.3421216914564316,4.162892335297285,4.340942641348417,0.3239745905614754,2009835.4341085271,5238859.188630491,0.003875968992248062,0.08139534883720931
HI,Kalawao,436.0,306.0,379.0,9.0,0.0,6.0,,,0.000518886219605,10.0,0.09,,0.004707415466608,0.0423568129442415,0.010942297286969,0.056185422702056,,15528801.5,52882234.0,0.0,0.0
HI,Kauai,71949.0,23331.0,50913.0,15881.0,1338.0,3927.0,,,0.0217295944544136,10.0,0.1,794.1922832115222,0.005860924092174227,0.49688742713427597,0.4315972500292845,0.9758287654585527,0.0003413989190867826,30292315.396226414,31589506.641509432,0.0,0.11320754716981132
HI,Maui,166657.0,55620.0,117240.0,35275.0,4541.0,9168.0,,,0.04762963754284614,10.0,0.10582524271844661,1091.2807617811754,0.006013762060951065,0.7700098326488494,1.0365343721314568,1.1944087126811611,0.009264575076985863,28115409.794392522,29937329.102803737,0.0,0.09345794392523364
IA,Adair,7048.0,3217.0,331.0,2038.0,215.0,253.0,7.5229543074581455,40.6605322440087,0.09039859561258144,20.0,0.2,51.84074512862114,0.023569548699187776,1.5649212294104624,0.2983299919562379,0.44673055172019066,1.146094e-09,163822689.0,288666.22222222225,0.0,0.1111111111111111
IA,Adams,3633.0,1627.0,137.0,1121.0,63.0,177.0,7.587897260273969,40.957172875817,0.103356899894924,20.0,0.2,3.3140042986152958,0.01975172398701075,0.3003297604699777,0.036493674670536,0.13103774278321975,0.001066040096026,274171561.75,1341968.75,0.0,0.0
IA,Allamakee,13761.0,5947.0,1390.0,4052.0,197.0,1116.0,8.223003362391033,39.91906143790852,0.09466976320114781,20.0,0.2,50.36042640489117,0.013486611526594363,1.1777552035403145,0.13273815354315663,0.46951355547945506,0.042605081992501,150465058.0,4644914.909090909,0.0,0.09090909090909091
IA,Appanoose,12462.0,5196.0,634.0,5188.0,348.0,843.0,7.748423287671234,41.944934117647065,0.1017766039207326,20.0,0.22000000000000003,93.30555451912353,0.0123414383872417,1.0129109782075563,0.6004083669899118,1.1052761582250723,0.001918478285456222,128797325.7,4909360.7,0.0,0.2
IA,Audubon,5528.0,2691.0,213.0,1787.0,38.0,402.0,7.688827561643838,40.69691540616244,0.08847036031114856,20.0,0.2,18.838562835096408,0.037210084958455424,2.44691085207213,0.03759457056375743,1.2485260852457571,5.4586712e-08,163894939.0,164608.57142857142,0.0,0.0
IA,Benton,25558.0,10306.0,1119.0,5708.0,314.0,940.0,8.45273700913242,42.013516666666675,0.11785157122216555,20.0,0.2,27.820242264942625,0.019506793068964388,0.9829197190220127,0.05301898928691322,0.18047825492640812,0.0027549894600617272,103038682.66666667,325438.6666666667,0.0,0.0
IA,Black Hawk,131813.0,53321.0,25884.0,43709.0,3840.0,6867.0,8.54897592552201,41.49443735008567,0.15434994074747962,20.194174757281555,0.20970873786407768,461.64213972703305,0.26949910278519373,0.5237794402185154,0.6470072146119413,2.491671620945115,0.0030455680959626703,14226244.708737863,174065.28155339806,0.009708737864077669,0.06796116504854369
IA,Boone,26381.0,10801.0,1523.0,5590.0,325.0,1089.0,7.8541175721812415,41.2916219708396,0.15544323324296533,20.0,0.22307692307692306,89.5595035897703,0.019182183946275924,0.40101107315240203,0.04938823452100131,1.2642531873379,0.0047411454854903844,113658138.15384616,625379.4615384615,0.0,0.0
IA,Bremer,25032.0,9680.0,1297.0,4425.0,422.0,596.0,8.468838397260274,41.05916539215686,0.10345633780692795,20.0,0.2,124.27692266488738,0.03483520018215095,0.8337317616577911,0.0545724316582286,0.8664875741340131,0.011384364521814062,56394278.9,508323.4,0.0,0.0
IA,Buchanan,21141.0,8027.0,869.0,4902.0,320.0,852.0,8.547748980533525,41.71839294805643,0.10776954105625104,20.0,0.2,84.76567127925415,0.028924945028350312,1.6483299184578595,0.4762419842298121,1.4721455311199743,0.0398371638579083,77846669.10526316,274896.94736842107,0.0,0.10526315789473684
IA,Buena Vista,19950.0,7584.0,8394.0,7373.0,636.0,2761.0,7.5772060958904115,41.59505935457517,0.09330921298103793,20.0,0.2,107.29861121618089,0.012159786533860312,1.4154415755376377,0.027850082708247938,0.6665516925277938,2.4111946098319166,93061366.6875,862383.75,0.0,0.0
IA,Butler,14508.0,6153.0,520.0,4012.0,276.0,665.0,8.3493026223092,40.85354197012138,0.09382990194550044,20.0,0.2,11.06610563626859,0.031783611723506355,1.8104386742164986,0.07772856779324071,0.22177557534683778,0.0004378550888222727,107325059.21428572,299641.64285714284,0.0,0.07142857142857142
IA,Calhoun,9656.0,4103.0,588.0,2672.0,108.0,422.0,7.748777135740969,40.87195115864525,0.08852915415421946,20.0,0.2,2.8008528329550084,0.008992410900308818,1.0812096914889064,0.03144271030443963,0.5225814006609446,0.004946416646191667,134172234.36363636,533984.2727272727,0.0,0.0
IA,Carroll,20150.0,8651.0,1161.0,5355.0,205.0,923.0,7.789997049525818,40.78427139265962,0.11613995355213093,20.0,0.2,153.74393651776603,0.014286594419401614,1.963889645815071,0.03919095135545069,1.8997170579523572,0.0006876712334248,113452093.07692307,165026.84615384616,0.0,0.0
IA,Cass,12990.0,5901.0,658.0,4262.0,122.0,1037.0,7.634279397260272,40.67881516339872,0.09814456744555,20.0,0.2,103.01338280555251,0.4556345532098017,1.859772991839724,0.2117449086021473,0.2062425975986085,5.4547190499999995e-08,146142245.7,178716.5,0.1,0.1
IA,Cedar,18475.0,7472.0,863.0,3832.0,281.0,602.0,8.8397627630137,42.77778741830065,0.1326621073880681,20.0,0.2,53.39235043006135,0.0144375253136492,0.7524770252502037,0.0648849436927802,0.577716568158079,0.009844526974233428,75039936.55,319291.65,0.0,0.0
